LOX Dome: 174 Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
48.189476013183594,11.04,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.32066106796265,NaN,NaN,100.0,146.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.57878398895264,NaN,NaN,100.0,147.0,93.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.84085392951965,NaN,NaN,100.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.07828903198242,NaN,NaN,99.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.33631110191345,NaN,NaN,99.0,149.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.55330419540405,10.06,0.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.04904913902283,NaN,NaN,99.0,151.0,94.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.31107497215271,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.74533414840698,NaN,NaN,101.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.00740194320679,NaN,NaN,100.0,149.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.22472810745239,11.04,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.46210598945618,NaN,NaN,101.0,147.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.67921304702759,8.59,14.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.81026792526245,NaN,NaN,101.0,146.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.072620153427124,NaN,NaN,101.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.830326080322266,NaN,NaN,102.0,149.0,97.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.04703378677368,9.57,5.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.178462982177734,NaN,NaN,101.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.436201095581055,NaN,NaN,100.0,148.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.63289189338684,NaN,NaN,101.0,146.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.93605995178223,NaN,NaN,101.0,150.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.239120960235596,NaN,NaN,100.0,149.0,94.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.652671098709106,NaN,NaN,100.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.86965608596802,9.57,4.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.9557158946991,NaN,NaN,99.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.1730170249939,11.52,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.324650049209595,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.45553493499756,NaN,NaN,100.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.67265582084656,NaN,NaN,100.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.86920094490051,NaN,NaN,100.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.127333879470825,NaN,NaN,100.0,151.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.733227014541626,NaN,NaN,100.0,148.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.036566972732544,NaN,NaN,98.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.38467192649841,NaN,NaN,101.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.6877019405365,NaN,NaN,100.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.90475797653198,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
